
Due to MODULEPATH changes, the following have been reloaded:
  1) mii/1.1.2

The following have been reloaded with a version change:
  1) StdEnv/2020 => StdEnv/2023
  2) flexiblas/3.0.4 => flexiblas/3.3.1
  3) gcc/9.3.0 => gcc/12.3
  4) gcccore/.9.3.0 => gcccore/.12.3
  5) gentoo/2020 => gentoo/2023
  6) libfabric/1.10.1 => libfabric/1.18.0
  7) openmpi/4.0.3 => openmpi/4.1.5
  8) ucx/1.8.0 => ucx/1.14.1

[09/24/2025 13:22:26] INFO: Multiprocessing with 24 cores
[09/24/2025 18:13:54] INFO: PID 3399537: processing w1|vic: 101228883_9_AXL.csv
[09/24/2025 18:14:04] DEBUG: PID 3470534: 618.19s @ 44.7ms/row
[09/24/2025 18:14:04] INFO: PID 3470534: processing w2|vic: 101005415_350_AXL.csv
[09/24/2025 18:15:33] DEBUG: PID 3469413: 749.64s @ 20.8ms/row
[09/24/2025 18:15:33] INFO: PID 3469413: processing w1|van: 201439230_455_AXL.csv
[09/24/2025 18:15:56] DEBUG: PID 3381543: 617.48s @ 40.3ms/row
[09/24/2025 18:15:56] INFO: PID 3381543: processing w3|mtl: 401959741_103_AXL.csv
[09/24/2025 18:16:00] DEBUG: PID 3169080: 595.67s @ 43.9ms/row
[09/24/2025 18:16:00] INFO: PID 3498125: processing w3|van: 203712476_451_AXL.csv
[09/24/2025 18:16:09] DEBUG: PID 3174359: 630.98s @ 41.8ms/row
[09/24/2025 18:16:09] INFO: PID 3498307: processing w2|vic: 101383010_346_AXL.csv
[09/24/2025 18:18:54] DEBUG: PID 3178781: 669.99s @ 43.9ms/row
[09/24/2025 18:18:54] INFO: PID 3178781: processing w1|vic: 101720534_60_AXL.csv
[09/24/2025 18:19:56] DEBUG: PID 3479986: 555.37s @ 40.0ms/row
[09/24/2025 18:19:56] INFO: PID 3479986: processing w3|van: 201069240_339_AXL.csv
[09/24/2025 18:20:20] DEBUG: PID 3179405: 776.38s @ 54.8ms/row
[09/24/2025 18:20:20] INFO: PID 3179405: processing w1|mtl: 401461413_60_AXL.csv
[09/24/2025 18:20:43] DEBUG: PID 3229100: 790.51s @ 56.7ms/row
[09/24/2025 18:20:43] INFO: PID 3229100: processing w3|van: 201457854_464_AXL.csv
[09/24/2025 18:22:10] DEBUG: PID 3374513: 566.61s @ 40.9ms/row
[09/24/2025 18:22:10] INFO: PID 3374513: processing w1|vic: 101864035_104_AXL.csv
[09/24/2025 18:22:24] DEBUG: PID 3184338: 1278.61s @ 93.6ms/row
[09/24/2025 18:22:25] INFO: PID 3533239: processing w1|mtl: 401839530_256_AXL.csv
[09/24/2025 18:22:37] DEBUG: PID 3478873: 755.08s @ 54.6ms/row
[09/24/2025 18:22:37] INFO: PID 3478873: processing w1|van: 201894756_482_AXL.csv
[09/24/2025 18:22:40] DEBUG: PID 3375708: 675.46s @ 48.3ms/row
[09/24/2025 18:22:40] INFO: PID 3375708: processing w1|skt: 302881421_404_AXL.csv
[09/24/2025 18:22:48] DEBUG: PID 3178570: 899.59s @ 65.1ms/row
[09/24/2025 18:22:49] INFO: PID 3535650: processing w1|vic: 101108039_78_AXL.csv
[09/24/2025 18:22:56] DEBUG: PID 3498125: 415.23s @ 62.7ms/row
[09/24/2025 18:22:56] INFO: PID 3498125: processing w3|vic: 102749686_409_AXL.csv
[09/24/2025 18:22:57] DEBUG: PID 3188160: 778.40s @ 55.7ms/row
[09/24/2025 18:22:57] INFO: PID 3536611: processing w1|skt: 302022142_412_AXL.csv
[09/24/2025 18:23:51] DEBUG: PID 3373633: 734.96s @ 53.3ms/row
[09/24/2025 18:23:51] INFO: PID 3373633: processing w2|van: 201894756_482_AXL.csv
[09/24/2025 18:24:35] DEBUG: PID 3404717: 878.41s @ 83.9ms/row
[09/24/2025 18:24:35] INFO: PID 3404717: processing w3|mtl: 401750427_17_AXL.csv
[09/24/2025 18:25:00] DEBUG: PID 3322841: 743.44s @ 52.1ms/row
[09/24/2025 18:25:00] INFO: PID 3322841: processing w2|vic: 101564348_481_AXL.csv
[09/24/2025 18:25:20] DEBUG: PID 3399537: 686.37s @ 50.4ms/row
[09/24/2025 18:25:20] INFO: PID 3399537: processing w3|mtl: 401919451_201_AXL.csv
[09/24/2025 18:25:34] DEBUG: PID 3536611: 156.69s @ 37.6ms/row
[09/24/2025 18:25:34] INFO: PID 3536611: processing w1|mtl: 401067509_201_AXL.csv
[09/24/2025 18:25:50] DEBUG: PID 3152840: 1349.14s @ 98.4ms/row
[09/24/2025 18:25:50] INFO: PID 3553304: processing w2|van: 201140482_375_AXL.csv
[09/24/2025 18:25:51] DEBUG: PID 3381543: 594.96s @ 42.9ms/row
[09/24/2025 18:25:51] INFO: PID 3381543: processing w2|vic: 101720534_347_AXL.csv
[09/24/2025 18:27:10] DEBUG: PID 3481277: 947.74s @ 69.5ms/row
[09/24/2025 18:27:10] INFO: PID 3481277: processing w3|vic: 101534317_482_AXL.csv
[09/24/2025 18:28:07] DEBUG: PID 3470534: 843.33s @ 60.5ms/row
[09/24/2025 18:28:07] INFO: PID 3470534: processing w1|vic: 101236115_36_AXL.csv
[09/24/2025 18:28:14] DEBUG: PID 3468022: 963.26s @ 69.4ms/row
[09/24/2025 18:28:14] INFO: PID 3468022: processing w1|vic: 101413973_23_AXL.csv
[09/24/2025 18:28:36] DEBUG: PID 3469413: 783.29s @ 56.6ms/row
[09/24/2025 18:28:36] INFO: PID 3469413: processing w1|van: 201167559_439_AXL.csv
[09/24/2025 18:28:48] DEBUG: PID 3469076: 964.49s @ 70.3ms/row
[09/24/2025 18:28:48] INFO: PID 3469076: processing w3|van: 203036762_454_AXL.csv
[09/24/2025 18:29:23] DEBUG: PID 3498307: 794.57s @ 43.7ms/row
[09/24/2025 18:29:23] INFO: PID 3498307: processing w1|skt: 302160728_416_AXL.csv
[09/24/2025 18:29:33] DEBUG: PID 3178781: 638.39s @ 46.7ms/row
[09/24/2025 18:29:33] INFO: PID 3570770: processing w1|vic: 101518271_36_AXL.csv
[09/24/2025 18:30:53] DEBUG: PID 3179405: 632.97s @ 41.7ms/row
[09/24/2025 18:30:53] INFO: PID 3575789: processing w3|vic: 102913493_369_AXL.csv
[09/24/2025 18:30:56] DEBUG: PID 3373633: 425.54s @ 53.3ms/row
[09/24/2025 18:30:56] INFO: PID 3373633: processing w3|van: 203410011_423_AXL.csv
[09/24/2025 18:32:15] DEBUG: PID 3374513: 604.68s @ 36.3ms/row
[09/24/2025 18:32:15] INFO: PID 3374513: processing w1|mtl: 401331963_95_AXL.csv
[09/24/2025 18:32:48] DEBUG: PID 3478873: 610.73s @ 44.3ms/row
[09/24/2025 18:32:48] INFO: PID 3478873: processing w3|mtl: 401630460_17_AXL.csv
[09/24/2025 18:33:13] DEBUG: PID 3498125: 617.69s @ 44.7ms/row
[09/24/2025 18:33:13] INFO: PID 3498125: processing w2|van: 201501658_465_AXL.csv
[09/24/2025 18:33:24] DEBUG: PID 3229100: 760.59s @ 53.1ms/row
[09/24/2025 18:33:24] INFO: PID 3586843: processing w1|skt: 302328670_369_AXL.csv
[09/24/2025 18:34:04] DEBUG: PID 3404717: 568.54s @ 40.8ms/row
[09/24/2025 18:34:04] INFO: PID 3404717: processing w1|mtl: 401143240_174_AXL.csv
[09/24/2025 18:34:38] DEBUG: PID 3468022: 384.30s @ 21.6ms/row
[09/24/2025 18:34:38] INFO: PID 3468022: processing w1|mtl: 401885616_166_AXL.csv
[09/24/2025 18:34:59] DEBUG: PID 3479986: 902.92s @ 65.5ms/row
[09/24/2025 18:34:59] INFO: PID 3479986: processing w1|vic: 101426859_109_AXL.csv
[09/24/2025 18:35:32] DEBUG: PID 3533239: 786.92s @ 56.8ms/row
[09/24/2025 18:35:32] INFO: PID 3533239: processing w1|mtl: 401387517_162_AXL.csv
[09/24/2025 18:35:42] DEBUG: PID 3535650: 773.05s @ 55.5ms/row
[09/24/2025 18:35:42] INFO: PID 3535650: processing w3|skt: 302980421_416_AXL.csv
[09/24/2025 18:36:13] DEBUG: PID 3375708: 812.68s @ 58.7ms/row
[09/24/2025 18:36:13] INFO: PID 3375708: processing w1|van: 201759149_494_AXL.csv
[09/24/2025 18:36:27] DEBUG: PID 3481277: 557.59s @ 41.4ms/row
[09/24/2025 18:36:27] INFO: PID 3481277: processing w1|mtl: 401047099_51_AXL.csv
[09/24/2025 18:37:27] DEBUG: PID 3553304: 696.91s @ 29.3ms/row
[09/24/2025 18:37:27] INFO: PID 3553304: processing w3|skt: 302988730_484_AXL.csv
[09/24/2025 18:38:41] DEBUG: PID 3470534: 633.67s @ 45.5ms/row
[09/24/2025 18:38:41] INFO: PID 3470534: processing w1|skt: 302624918_357_AXL.csv
[09/24/2025 18:39:07] DEBUG: PID 3381543: 795.73s @ 57.2ms/row
[09/24/2025 18:39:07] INFO: PID 3381543: processing w1|vic: 101107968_39_AXL.csv
[09/24/2025 18:39:26] DEBUG: PID 3322841: 865.74s @ 51.8ms/row
[09/24/2025 18:39:26] INFO: PID 3322841: processing w3|vic: 101204317_443_AXL.csv
[09/24/2025 18:39:58] DEBUG: PID 3570770: 624.50s @ 41.8ms/row
[09/24/2025 18:39:58] INFO: PID 3570770: processing w2|vic: 101585368_392_AXL.csv
[09/24/2025 18:40:10] DEBUG: PID 3373633: 553.87s @ 39.8ms/row
[09/24/2025 18:40:10] INFO: PID 3373633: processing w1|vic: 101257520_45_AXL.csv
[09/24/2025 18:41:29] DEBUG: PID 3575789: 635.55s @ 46.5ms/row
[09/24/2025 18:41:29] INFO: PID 3575789: processing w3|van: 201550524_344_AXL.csv
[09/24/2025 18:41:45] DEBUG: PID 3536611: 971.33s @ 69.5ms/row
[09/24/2025 18:41:45] INFO: PID 3536611: processing w1|vic: 101215885_51_AXL.csv
[09/24/2025 18:42:47] DEBUG: PID 3478873: 599.10s @ 42.9ms/row
[09/24/2025 18:42:47] INFO: PID 3478873: processing w2|vic: 102470084_356_AXL.csv
[09/24/2025 18:43:24] DEBUG: PID 3498307: 840.26s @ 60.2ms/row
[09/24/2025 18:43:24] INFO: PID 3498307: processing w1|skt: 302886690_349_AXL.csv
[09/24/2025 18:43:26] DEBUG: PID 3399537: 1085.48s @ 78.7ms/row
[09/24/2025 18:43:26] INFO: PID 3399537: processing w1|van: 201906036_441_AXL.csv
[09/24/2025 18:43:49] DEBUG: PID 3404717: 585.34s @ 32.6ms/row
[09/24/2025 18:43:49] INFO: PID 3404717: processing w1|van: 201945699_493_AXL.csv
[09/24/2025 18:44:11] DEBUG: PID 3469413: 934.40s @ 68.0ms/row
[09/24/2025 18:44:11] INFO: PID 3469413: processing w2|skt: 303494740_332_AXL.csv
[09/24/2025 18:45:05] DEBUG: PID 3469076: 977.08s @ 69.8ms/row
[09/24/2025 18:45:05] INFO: PID 3469076: processing w1|skt: 302974083_366_AXL.csv
[09/24/2025 18:45:45] DEBUG: PID 3374513: 810.23s @ 58.9ms/row
[09/24/2025 18:45:45] INFO: PID 3374513: processing w3|van: 201760141_428_AXL.csv
[09/24/2025 18:46:25] DEBUG: PID 3468022: 706.56s @ 51.1ms/row
[09/24/2025 18:46:25] INFO: PID 3468022: processing w1|mtl: 401342134_168_AXL.csv
[09/24/2025 18:46:34] DEBUG: PID 3535650: 652.79s @ 47.5ms/row
[09/24/2025 18:46:34] INFO: PID 3535650: processing w1|van: 201911845_454_AXL.csv
[09/24/2025 18:47:12] DEBUG: PID 3322841: 466.28s @ 42.3ms/row
[09/24/2025 18:47:12] INFO: PID 3322841: processing w1|vic: 101533248_78_AXL.csv
[09/24/2025 18:47:22] DEBUG: PID 3479986: 743.27s @ 49.9ms/row
[09/24/2025 18:47:22] INFO: PID 3479986: processing w1|mtl: 401471476_204_AXL.csv
[09/24/2025 18:47:25] DEBUG: PID 3586843: 840.79s @ 60.2ms/row
[09/24/2025 18:47:25] INFO: PID 3586843: processing w1|mtl: 401936329_165_AXL.csv
[09/24/2025 18:48:45] DEBUG: PID 3533239: 793.03s @ 58.2ms/row
[09/24/2025 18:48:45] INFO: PID 3533239: processing w1|van: 201244468_475_AXL.csv
[09/24/2025 18:49:17] DEBUG: PID 3470534: 635.77s @ 41.4ms/row
[09/24/2025 18:49:17] INFO: PID 3470534: processing w1|mtl: 401500689_122_AXL.csv
[09/24/2025 18:49:39] DEBUG: PID 3481277: 791.73s @ 52.1ms/row
[09/24/2025 18:49:39] INFO: PID 3481277: processing w1|van: 201774161_490_AXL.csv
[09/24/2025 18:49:46] DEBUG: PID 3536611: 480.53s @ 37.1ms/row
[09/24/2025 18:49:46] INFO: PID 3536611: processing w2|mtl: 401919451_235_AXL.csv
[09/24/2025 18:51:27] DEBUG: PID 3373633: 676.81s @ 40.5ms/row
[09/24/2025 18:51:27] INFO: PID 3373633: processing w2|vic: 102644133_392_AXL.csv
[09/24/2025 18:51:50] DEBUG: PID 3575789: 621.38s @ 44.5ms/row
[09/24/2025 18:51:50] INFO: PID 3575789: processing w1|van: 201206867_423_AXL.csv
[09/24/2025 18:51:57] DEBUG: PID 3498307: 512.87s @ 53.7ms/row
[09/24/2025 18:51:57] INFO: PID 3498307: processing w3|skt: 303619525_324_AXL.csv
[09/24/2025 18:52:07] DEBUG: PID 3553304: 880.60s @ 63.8ms/row
[09/24/2025 18:52:07] INFO: PID 3553304: processing w2|vic: 101663527_404_AXL.csv
[09/24/2025 18:52:45] DEBUG: PID 3375708: 992.68s @ 68.3ms/row
[09/24/2025 18:52:45] INFO: PID 3375708: processing w1|skt: 302460504_349_AXL.csv
[09/24/2025 18:52:49] DEBUG: PID 3381543: 822.68s @ 54.0ms/row
[09/24/2025 18:52:49] INFO: PID 3381543: processing w1|vic: 101955991_264_AXL.csv
[09/24/2025 18:52:58] DEBUG: PID 3469076: 473.42s @ 114.6ms/row
[09/24/2025 18:52:58] INFO: PID 3469076: processing w2|skt: 302515834_319_AXL.csv
[09/24/2025 18:54:15] DEBUG: PID 3478873: 688.61s @ 49.7ms/row
[09/24/2025 18:54:15] INFO: PID 3478873: processing w2|vic: 102649509_460_AXL.csv
[09/24/2025 18:54:54] DEBUG: PID 3570770: 896.66s @ 63.7ms/row
[09/24/2025 18:54:54] INFO: PID 3570770: processing w1|van: 201907402_478_AXL.csv
[09/24/2025 18:55:09] DEBUG: PID 3399537: 703.16s @ 50.7ms/row
[09/24/2025 18:55:09] INFO: PID 3399537: processing w1|mtl: 401449636_69_AXL.csv
[09/24/2025 18:55:24] DEBUG: PID 3498307: 207.64s @ 60.9ms/row
[09/24/2025 18:55:24] INFO: PID 3498307: processing w2|van: 201260516_404_AXL.csv
[09/24/2025 18:55:27] DEBUG: PID 3586843: 482.62s @ 34.9ms/row
[09/24/2025 18:55:27] INFO: PID 3586843: processing w1|skt: 302319371_403_AXL.csv
[09/24/2025 18:55:47] DEBUG: PID 3387369: 2667.07s @ 147.4ms/row
[09/24/2025 18:55:47] INFO: PID 3387369: processing w1|vic: 101356709_34_AXL.csv
[09/24/2025 18:55:53] DEBUG: PID 3404717: 723.72s @ 52.4ms/row
[09/24/2025 18:55:53] INFO: PID 3404717: processing w2|mtl: 401440362_167_AXL.csv
[09/24/2025 18:56:01] DEBUG: PID 3498125: 1367.44s @ 98.8ms/row
[09/24/2025 18:56:01] INFO: PID 3498125: processing w1|van: 201499501_476_AXL.csv
[09/24/2025 18:57:13] DEBUG: PID 3468022: 648.26s @ 45.2ms/row
[09/24/2025 18:57:13] INFO: PID 3468022: processing w1|mtl: 401876240_121_AXL.csv
[09/24/2025 18:57:20] DEBUG: PID 3374513: 695.10s @ 50.6ms/row
[09/24/2025 18:57:20] INFO: PID 3374513: processing w2|mtl: 402178963_253_AXL.csv
[09/24/2025 18:58:15] DEBUG: PID 3535650: 700.64s @ 50.1ms/row
[09/24/2025 18:58:15] INFO: PID 3535650: processing w1|skt: 302061859_391_AXL.csv
[09/24/2025 18:58:15] WARNING: Unable to find participant #302061859/sd #391 in top_sd.top_1min_skt, skipping
[09/24/2025 18:58:15] INFO: PID 3535650: processing w2|van: 201781641_491_AXL.csv
[09/24/2025 18:58:18] DEBUG: PID 3479986: 656.15s @ 47.3ms/row
[09/24/2025 18:58:18] INFO: PID 3479986: processing w1|van: 201907304_486_AXL.csv
[09/24/2025 18:58:21] DEBUG: PID 3322841: 669.20s @ 48.5ms/row
[09/24/2025 18:58:21] INFO: PID 3322841: processing w2|van: 201470524_379_AXL.csv
[09/24/2025 18:59:46] DEBUG: PID 3469076: 408.05s @ 101.7ms/row
[09/24/2025 18:59:46] INFO: PID 3469076: processing w1|van: 201344260_434_AXL.csv
[09/24/2025 18:59:52] DEBUG: PID 3498307: 268.21s @ 144.0ms/row
[09/24/2025 18:59:52] INFO: PID 3498307: processing w3|vic: 101011680_356_AXL.csv
[09/24/2025 19:01:03] DEBUG: PID 3536611: 677.41s @ 49.3ms/row
[09/24/2025 19:01:03] INFO: PID 3536611: processing w1|van: 201980623_445_AXL.csv
[09/24/2025 19:01:56] DEBUG: PID 3575789: 605.65s @ 39.6ms/row
[09/24/2025 19:01:56] INFO: PID 3575789: processing w1|mtl: 401867550_46_AXL.csv
[09/24/2025 19:02:44] DEBUG: PID 3533239: 838.38s @ 59.9ms/row
[09/24/2025 19:02:44] INFO: PID 3533239: processing w2|van: 201089691_356_AXL.csv
[09/24/2025 19:03:33] DEBUG: PID 3478873: 558.12s @ 40.4ms/row
[09/24/2025 19:03:33] INFO: PID 3478873: processing w2|van: 202938759_447_AXL.csv
[09/24/2025 19:03:34] DEBUG: PID 3373633: 727.34s @ 52.2ms/row
[09/24/2025 19:03:34] INFO: PID 3373633: processing w2|skt: 302992006_408_AXL.csv
[09/24/2025 19:03:57] DEBUG: PID 3553304: 709.54s @ 49.3ms/row
[09/24/2025 19:03:57] INFO: PID 3553304: processing w1|van: 201607646_481_AXL.csv
[09/24/2025 19:03:59] DEBUG: PID 3481277: 859.80s @ 62.4ms/row
[09/24/2025 19:03:59] INFO: PID 3481277: processing w3|van: 203842375_451_AXL.csv
[09/24/2025 19:04:29] DEBUG: PID 3381543: 700.11s @ 31.5ms/row
[09/24/2025 19:04:29] INFO: PID 3381543: processing w1|vic: 101933830_103_AXL.csv
[09/24/2025 19:05:16] DEBUG: PID 3469413: 1265.51s @ 87.9ms/row
[09/24/2025 19:05:16] INFO: PID 3469413: processing w2|van: 201133626_493_AXL.csv
[09/24/2025 19:05:30] DEBUG: PID 3470534: 972.89s @ 53.4ms/row
[09/24/2025 19:05:30] INFO: PID 3470534: processing w2|vic: 101143070_358_AXL.csv
[09/24/2025 19:06:37] DEBUG: PID 3399537: 687.69s @ 49.2ms/row
[09/24/2025 19:06:37] INFO: PID 3399537: processing w1|mtl: 401206271_192_AXL.csv
[09/24/2025 19:07:55] DEBUG: PID 3570770: 781.01s @ 56.7ms/row
[09/24/2025 19:07:55] INFO: PID 3570770: processing w1|mtl: 401021150_264_AXL.csv
[09/24/2025 19:08:06] DEBUG: PID 3404717: 733.37s @ 47.5ms/row
[09/24/2025 19:08:06] INFO: PID 3404717: processing w2|van: 201906036_367_AXL.csv
[09/24/2025 19:09:18] DEBUG: PID 3387369: 811.48s @ 57.8ms/row
[09/24/2025 19:09:18] INFO: PID 3387369: processing w1|van: 201661659_494_AXL.csv
[09/24/2025 19:10:40] DEBUG: PID 3498125: 879.55s @ 57.9ms/row
[09/24/2025 19:10:40] INFO: PID 3498125: processing w1|van: 201356556_465_AXL.csv
[09/24/2025 19:10:49] DEBUG: PID 3586843: 921.65s @ 64.6ms/row
[09/24/2025 19:10:49] INFO: PID 3586843: processing w3|mtl: 401532425_104_AXL.csv
[09/24/2025 19:10:49] DEBUG: PID 3536611: 586.25s @ 42.6ms/row
[09/24/2025 19:10:49] INFO: PID 3536611: processing w3|vic: 102567670_441_AXL.csv
[09/24/2025 19:11:00] DEBUG: PID 3375708: 1094.90s @ 89.5ms/row
[09/24/2025 19:11:00] INFO: PID 3375708: processing w1|vic: 101996732_60_AXL.csv
[09/24/2025 19:11:51] DEBUG: PID 3322841: 809.95s @ 58.5ms/row
[09/24/2025 19:11:51] INFO: PID 3322841: processing w3|van: 201084620_399_AXL.csv
[09/24/2025 19:12:01] DEBUG: PID 3479986: 822.95s @ 58.9ms/row
[09/24/2025 19:12:01] INFO: PID 3479986: processing w3|mtl: 403094862_102_AXL.csv
[09/24/2025 19:12:23] DEBUG: PID 3468022: 910.05s @ 65.3ms/row
[09/24/2025 19:12:23] INFO: PID 3468022: processing w1|mtl: 401630460_256_AXL.csv
[09/24/2025 19:12:37] DEBUG: PID 3469076: 770.13s @ 55.6ms/row
[09/24/2025 19:12:37] INFO: PID 3469076: processing w3|mtl: 401460946_254_AXL.csv
[09/24/2025 19:13:10] DEBUG: PID 3535650: 894.68s @ 64.4ms/row
[09/24/2025 19:13:10] INFO: PID 3535650: processing w1|vic: 101841825_72_AXL.csv
[09/24/2025 19:14:00] DEBUG: PID 3553304: 602.88s @ 44.1ms/row
[09/24/2025 19:14:00] INFO: PID 3553304: processing w3|van: 203667726_317_AXL.csv
[09/24/2025 19:14:14] DEBUG: PID 3373633: 639.71s @ 46.6ms/row
[09/24/2025 19:14:14] INFO: PID 3373633: processing w3|van: 201989693_319_AXL.csv
[09/24/2025 19:14:21] DEBUG: PID 3533239: 697.09s @ 50.6ms/row
[09/24/2025 19:14:21] INFO: PID 3533239: processing w2|van: 201298606_426_AXL.csv
[09/24/2025 19:15:41] DEBUG: PID 3469413: 624.64s @ 34.8ms/row
[09/24/2025 19:15:41] INFO: PID 3469413: processing w2|van: 201541156_358_AXL.csv
[09/24/2025 19:16:31] DEBUG: PID 3374513: 1150.83s @ 82.7ms/row
[09/24/2025 19:16:31] INFO: PID 3374513: processing w3|vic: 103772760_357_AXL.csv
[09/24/2025 19:16:41] DEBUG: PID 3399537: 604.59s @ 44.5ms/row
[09/24/2025 19:16:41] INFO: PID 3399537: processing w1|vic: 101293204_6_AXL.csv
[09/24/2025 19:17:12] DEBUG: PID 3575789: 915.77s @ 65.9ms/row
[09/24/2025 19:17:12] INFO: PID 3575789: processing w2|skt: 302641169_434_AXL.csv
[09/24/2025 19:17:13] DEBUG: PID 3470534: 703.23s @ 50.9ms/row
[09/24/2025 19:17:13] INFO: PID 3470534: processing w1|mtl: 401914555_96_AXL.csv
[09/24/2025 19:17:32] DEBUG: PID 3381543: 782.34s @ 46.4ms/row
[09/24/2025 19:17:32] INFO: PID 3381543: processing w3|mtl: 401095730_9_AXL.csv
[09/24/2025 19:17:43] DEBUG: PID 3481277: 824.79s @ 59.1ms/row
[09/24/2025 19:17:43] INFO: PID 3481277: processing w3|mtl: 402326480_122_AXL.csv
[09/24/2025 19:18:08] DEBUG: PID 3498307: 1095.85s @ 78.8ms/row
[09/24/2025 19:18:08] INFO: PID 3498307: processing w1|mtl: 401785805_264_AXL.csv
[09/24/2025 19:18:49] DEBUG: PID 3404717: 643.11s @ 46.3ms/row
[09/24/2025 19:18:49] INFO: PID 3404717: processing w1|skt: 302837017_374_AXL.csv
[09/24/2025 19:19:13] DEBUG: PID 3387369: 594.71s @ 43.4ms/row
[09/24/2025 19:19:13] INFO: PID 3387369: processing w1|skt: 302919111_462_AXL.csv
[09/24/2025 19:20:04] DEBUG: PID 3375708: 544.18s @ 72.3ms/row
[09/24/2025 19:20:04] INFO: PID 3375708: processing w1|van: 201439904_481_AXL.csv
[09/24/2025 19:20:25] DEBUG: PID 3586843: 576.25s @ 42.1ms/row
[09/24/2025 19:20:25] INFO: PID 3586843: processing w1|vic: 101747215_201_AXL.csv
[09/24/2025 19:20:56] DEBUG: PID 3478873: 1042.99s @ 75.5ms/row
[09/24/2025 19:20:56] INFO: PID 3478873: processing w3|vic: 101818131_417_AXL.csv
[09/24/2025 19:22:38] DEBUG: PID 3498125: 717.88s @ 49.7ms/row
[09/24/2025 19:22:38] INFO: PID 3498125: processing w1|vic: 101429213_169_AXL.csv
[09/24/2025 19:23:00] DEBUG: PID 3469076: 623.32s @ 45.3ms/row
[09/24/2025 19:23:00] INFO: PID 3469076: processing w1|mtl: 401615346_201_AXL.csv
[09/24/2025 19:23:03] DEBUG: PID 3553304: 543.83s @ 39.0ms/row
[09/24/2025 19:23:03] INFO: PID 3553304: processing w2|vic: 101493098_468_AXL.csv
[09/24/2025 19:23:10] DEBUG: PID 3570770: 914.41s @ 65.9ms/row
[09/24/2025 19:23:10] INFO: PID 3570770: processing w1|van: 201035705_454_AXL.csv
[09/24/2025 19:23:35] DEBUG: PID 3536611: 765.75s @ 49.9ms/row
[09/24/2025 19:23:35] INFO: PID 3536611: processing w1|van: 201537102_457_AXL.csv
[09/24/2025 19:23:36] DEBUG: PID 3387369: 263.23s @ 33.9ms/row
[09/24/2025 19:23:36] INFO: PID 3387369: processing w3|mtl: 401841730_276_AXL.csv
[09/24/2025 19:24:21] DEBUG: PID 3535650: 671.18s @ 48.6ms/row
[09/24/2025 19:24:21] INFO: PID 3535650: processing w3|vic: 101585368_482_AXL.csv
[09/24/2025 19:24:23] DEBUG: PID 3468022: 719.93s @ 51.1ms/row
[09/24/2025 19:24:23] INFO: PID 3468022: processing w1|mtl: 401754630_48_AXL.csv
[09/24/2025 19:24:53] DEBUG: PID 3373633: 639.24s @ 41.8ms/row
[09/24/2025 19:24:53] INFO: PID 3373633: processing w1|mtl: 401755253_293_AXL.csv
[09/24/2025 19:26:05] DEBUG: PID 3575789: 533.82s @ 39.4ms/row
[09/24/2025 19:26:05] INFO: PID 3575789: processing w1|mtl: 401097960_205_AXL.csv
[09/24/2025 19:27:24] DEBUG: PID 3375708: 439.53s @ 32.2ms/row
[09/24/2025 19:27:24] INFO: PID 3375708: processing w1|mtl: 401935700_280_AXL.csv
[09/24/2025 19:27:45] DEBUG: PID 3469413: 723.73s @ 52.4ms/row
[09/24/2025 19:27:45] INFO: PID 3469413: processing w2|vic: 101389055_375_AXL.csv
[09/24/2025 19:28:22] DEBUG: PID 3399537: 700.46s @ 55.6ms/row
[09/24/2025 19:28:22] INFO: PID 3399537: processing w3|vic: 101841825_449_AXL.csv
[09/24/2025 19:29:28] DEBUG: PID 3374513: 776.20s @ 56.0ms/row
[09/24/2025 19:29:28] INFO: PID 3374513: processing w2|mtl: 402495712_36_AXL.csv
[09/24/2025 19:29:28] WARNING: Unable to find participant #402495712/sd #36 in top_sd2.top_1min_mtl, skipping
[09/24/2025 19:29:28] INFO: PID 3374513: processing w1|skt: 302515834_404_AXL.csv
[09/24/2025 19:29:34] DEBUG: PID 3533239: 912.85s @ 66.0ms/row
[09/24/2025 19:29:34] INFO: PID 3533239: processing w1|skt: 302756755_373_AXL.csv
[09/24/2025 19:29:34] WARNING: Unable to find participant #302756755/sd #373 in top_sd.top_1min_skt, skipping
[09/24/2025 19:29:34] INFO: PID 3533239: processing w1|mtl: 401952428_103_AXL.csv
[09/24/2025 19:30:26] DEBUG: PID 3478873: 569.44s @ 41.3ms/row
[09/24/2025 19:30:26] INFO: PID 3478873: processing w1|vic: 101269517_45_AXL.csv
[09/24/2025 19:30:43] DEBUG: PID 3481277: 780.08s @ 56.6ms/row
[09/24/2025 19:30:43] INFO: PID 3481277: processing w2|vic: 101315590_375_AXL.csv
[09/24/2025 19:30:46] DEBUG: PID 3404717: 717.22s @ 51.7ms/row
[09/24/2025 19:30:46] INFO: PID 3404717: processing w1|vic: 101307761_263_AXL.csv
[09/24/2025 19:31:18] DEBUG: PID 3470534: 845.63s @ 59.2ms/row
[09/24/2025 19:31:18] INFO: PID 3470534: processing w1|van: 201595427_495_AXL.csv
[09/24/2025 19:32:40] DEBUG: PID 3387369: 543.95s @ 39.4ms/row
[09/24/2025 19:32:40] INFO: PID 3387369: processing w3|vic: 101668118_482_AXL.csv
[09/24/2025 19:32:47] DEBUG: PID 3468022: 504.59s @ 36.6ms/row
